BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201503,1,0,201503,1,1500,94440,568381,INDIANA,18,2015,March,Heavy Snow,Z,55,JOHNSON,IND,3/1/2015 0:00,EST-5,3/1/2015 15:00,0,0,0,0,,,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An area of low pressure brought snow to central Indiana, starting the evening of February 28th and continuing into March 1st. Parts of central Indiana received up to 11 to 12.5 inches of snow during the event. The 11 inches of snow on the ground at Indianapolis on March 1st was the most snow on the ground so late in the year since February 29th, 1984, which also had 11 inches. Some counties north of the warned area accumulated 6 inches of snow after 12 hours.",Snowfall began around 7:00 PM EST on February 28th. Snowfall amounts of 6 to 7 inches were reported from in and around the Greenwood area before ending around 3:00 PM EST on March 1st.  No other impacts were reported.,CSV
201503,1,0,201503,1,1500,94440,568386,INDIANA,18,2015,March,Heavy Snow,Z,40,MADISON,IND,3/1/2015 0:00,EST-5,3/1/2015 15:00,0,0,0,0,,,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An area of low pressure brought snow to central Indiana, starting the evening of February 28th and continuing into March 1st. Parts of central Indiana received up to 11 to 12.5 inches of snow during the event. The 11 inches of snow on the ground at Indianapolis on March 1st was the most snow on the ground so late in the year since February 29th, 1984, which also had 11 inches. Some counties north of the warned area accumulated 6 inches of snow after 12 hours.",Snowfall began around 7:00 PM EST on February 28th. Snowfall amounts of 6.5 to 8 inches were reported from in and around the Anderson area before ending around 3:00 PM EST on March 1st.  No other impacts were reported.,CSV
201503,1,0,201503,1,1500,94440,568389,INDIANA,18,2015,March,Heavy Snow,Z,48,HANCOCK,IND,3/1/2015 0:00,EST-5,3/1/2015 15:00,0,0,0,0,,,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An area of low pressure brought snow to central Indiana, starting the evening of February 28th and continuing into March 1st. Parts of central Indiana received up to 11 to 12.5 inches of snow during the event. The 11 inches of snow on the ground at Indianapolis on March 1st was the most snow on the ground so late in the year since February 29th, 1984, which also had 11 inches. Some counties north of the warned area accumulated 6 inches of snow after 12 hours.",Snowfall began around 7:00 PM EST on February 28th. Snowfall amounts of 7 to 9 inches were reported from across Hancock county before ending around 3:00 PM EST on March 1st.  No other impacts were reported.,CSV
201503,11,200,201503,11,1000,93755,563421,INDIANA,18,2015,March,Dense Fog,Z,81,GIBSON,PAH,3/11/2015 2:00,CST-6,3/11/2015 10:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Widespread dense fog over southwest Indiana reduced visibility to one-quarter mile or less. Weak high pressure was responsible for light winds. The light winds, combined with saturated ground from snowmelt and heavy rain, set the stage for dense fog.",,CSV
201503,11,200,201503,11,1000,93755,563423,INDIANA,18,2015,March,Dense Fog,Z,82,PIKE,PAH,3/11/2015 2:00,CST-6,3/11/2015 10:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Widespread dense fog over southwest Indiana reduced visibility to one-quarter mile or less. Weak high pressure was responsible for light winds. The light winds, combined with saturated ground from snowmelt and heavy rain, set the stage for dense fog.",,CSV
201503,4,1500,201503,5,100,92487,554145,INDIANA,18,2015,March,Heavy Snow,Z,78,SCOTT,LMK,3/4/2015 15:00,EST-5,3/5/2015 1:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"An intense storm system brought flooding rains to southern Indiana, followed quickly by very heavy snow. The upper level pattern featured a positively tilted upper low across the desert southwest on the 3nd of March. A tight baroclinic zone stretched northeastward through southern Indiana. Strong southwesterly flow at lower levels brought rich moisture along this nearly stationary boundary. Initially, during the evening hours on the 3nd, rain developed along this boundary and gradually overspread all of southern Indiana and central Kentucky. Steady rain continued through the late afternoon on the 4th. One to two inches of rain fell across southern Indiana before precipitation changed into snow during the mid afternoon hours. Minor areal flooding developed across southern Indiana with several roads and low water crossings closed. ||Rain quickly changed to snow as a cold front moved south into Kentucky. Heavy snow fell from mid afternoon on the 4th through the early morning hours of the next day. Snowfall amounts ranged from around 5 inches in northern sections of Dubois, Orange, and Jefferson Counties to just under one foot along the Ohio River southwest of Louisville. This snow fell at a very fast rate, with very low visibilities.",From 5 to 7 inches of snow fell across Scott County.,CSV
201502,1,0,201502,2,500,91963,551070,INDIANA,18,2015,February,Heavy Snow,Z,9,DE KALB,IWX,2/1/2015 0:00,EST-5,2/2/2015 5:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,"Deepening low pressure tracking east through the northern Ohio Valley brought a prolonged period of moderate to heavy snow to the region February 1st into early February 2nd. Snowfall totals generally ranged between 12 and 17 inches north of the US 24 corridor, with lesser amounts to the south as rain mixed in.","Light snow developed during the late evening hours of January 31st and became heavy at times February 1st into early February 2nd. Total snow accumulations across the county generally ranged between 10 and 14 inches, heaviest across northwest portions of the county. Wind gusts of 20 to 25 mph, combined with the falling snow, created reduced visibilities and blowing snow. Numerous events were cancelled across the region, along with reports of slide-offs and accidents due to snow covered and slick roads. There were also reports of road closures in rural areas as unplowed roads became impassible. The heavy, wet, nature of the snow also led to sporadic power outages.",CSV
201502,1,0,201502,2,500,91963,551071,INDIANA,18,2015,February,Heavy Snow,Z,7,STEUBEN,IWX,2/1/2015 0:00,EST-5,2/2/2015 5:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Deepening low pressure tracking east through the northern Ohio Valley brought a prolonged period of moderate to heavy snow to the region February 1st into early February 2nd. Snowfall totals generally ranged between 12 and 17 inches north of the US 24 corridor, with lesser amounts to the south as rain mixed in.","Light snow developed during the late evening hours of January 31st and became heavy at times February 1st into early February 2nd. Total snow accumulations across the county generally ranged between 11 and 15 inches, heaviest across northern portions of the county. Wind gusts of 20 to 25 mph, combined with the falling snow, created reduced visibilities and blowing snow. Numerous events were cancelled across the region, along with reports of slide-offs and accidents due to snow covered and slick roads. There were also reports of road closures in rural areas as unplowed roads became impassible. The heavy, wet, nature of the snow also led to sporadic power outages.",CSV
201502,1,0,201502,2,400,91963,551072,INDIANA,18,2015,February,Heavy Snow,Z,6,LAGRANGE,IWX,2/1/2015 0:00,EST-5,2/2/2015 4:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Deepening low pressure tracking east through the northern Ohio Valley brought a prolonged period of moderate to heavy snow to the region February 1st into early February 2nd. Snowfall totals generally ranged between 12 and 17 inches north of the US 24 corridor, with lesser amounts to the south as rain mixed in.","Light snow developed during the late evening hours of January 31st and became heavy at times February 1st into early February 2nd. Total snow accumulations across the county generally ranged between 14 and 17 inches. Wind gusts of 20 to 25 mph, combined with the falling snow, created reduced visibilities and blowing snow. Numerous events were cancelled across the region, along with reports of slide-offs and accidents due to snow covered and slick roads. There were also reports of road closures in rural areas as unplowed roads became impassible. The heavy, wet, nature of the snow also led to sporadic power outages.",CSV
201503,11,200,201503,11,1000,93755,563424,INDIANA,18,2015,March,Dense Fog,Z,85,POSEY,PAH,3/11/2015 2:00,CST-6,3/11/2015 10:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Widespread dense fog over southwest Indiana reduced visibility to one-quarter mile or less. Weak high pressure was responsible for light winds. The light winds, combined with saturated ground from snowmelt and heavy rain, set the stage for dense fog.",,CSV
201503,4,1400,201503,5,0,92487,554138,INDIANA,18,2015,March,Heavy Snow,Z,77,WASHINGTON,LMK,3/4/2015 14:00,EST-5,3/5/2015 0:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"An intense storm system brought flooding rains to southern Indiana, followed quickly by very heavy snow. The upper level pattern featured a positively tilted upper low across the desert southwest on the 3nd of March. A tight baroclinic zone stretched northeastward through southern Indiana. Strong southwesterly flow at lower levels brought rich moisture along this nearly stationary boundary. Initially, during the evening hours on the 3nd, rain developed along this boundary and gradually overspread all of southern Indiana and central Kentucky. Steady rain continued through the late afternoon on the 4th. One to two inches of rain fell across southern Indiana before precipitation changed into snow during the mid afternoon hours. Minor areal flooding developed across southern Indiana with several roads and low water crossings closed. ||Rain quickly changed to snow as a cold front moved south into Kentucky. Heavy snow fell from mid afternoon on the 4th through the early morning hours of the next day. Snowfall amounts ranged from around 5 inches in northern sections of Dubois, Orange, and Jefferson Counties to just under one foot along the Ohio River southwest of Louisville. This snow fell at a very fast rate, with very low visibilities.",Six inches of snow was measured in Fredricksburg. Southern portions of the county received up to 8 inches.,CSV
201504,7,728,201504,7,728,93816,564819,INDIANA,18,2015,April,Flood,C,37,DUBOIS,LMK,4/7/2015 7:28,EST-5,4/7/2015 7:28,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,,,,,,,,,,,,,,,,"A compact storm system interacted with a warm and unstable airmass in the late afternoon and evening of April 7th to produce severe weather over portions of southern Indiana. In addition to a tornado in Perry County, wind damage and large hail occurred with the stronger storms.",State officials reported that several roads were closed due to high water flowing over them. Between 1 and 3 inches of rain fell on top of very saturated ground.,CSV
201504,7,729,201504,7,729,93816,564820,INDIANA,18,2015,April,Flood,C,37,DUBOIS,LMK,4/7/2015 7:29,EST-5,4/7/2015 7:29,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,,,,,,,,,,,,,,,,"A compact storm system interacted with a warm and unstable airmass in the late afternoon and evening of April 7th to produce severe weather over portions of southern Indiana. In addition to a tornado in Perry County, wind damage and large hail occurred with the stronger storms.",State officials reported that numerous roads were closed due to high water. Between 1 and 3 inches of rain fell across the county on top of saturated ground.,CSV
201504,7,731,201504,7,731,93816,564821,INDIANA,18,2015,April,Flood,C,37,DUBOIS,LMK,4/7/2015 7:31,EST-5,4/7/2015 7:31,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,,,,,,,,,,,,,,,,"A compact storm system interacted with a warm and unstable airmass in the late afternoon and evening of April 7th to produce severe weather over portions of southern Indiana. In addition to a tornado in Perry County, wind damage and large hail occurred with the stronger storms.",State officials reported numerous road closures due to high water. Between 1 and 3 inches of rain fell on top of saturated ground.,CSV
201502,15,2030,201502,16,1900,93588,564632,INDIANA,18,2015,February,Heavy Snow,Z,69,MARTIN,IND,2/15/2015 20:30,EST-5,2/16/2015 19:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,A low pressure system moving across the southern U.S. brought accumulating snow to the southern half of central Indiana on February 16th. Some areas received around 8 inches of snow. Higher amounts were received in Kentucky with this storm.,"Snowfall of 5.5 inches was observed in Crane. Roads were reported to be slick. Since the 16th was Presidents' Day, schools were not in session. Some schools had delays the following day. No other impacts were reported.",CSV
